estacao,uf,ano,mes,latitude,longitude,chuva_total_mm,chuva_max_dia_mm,dias_com_chuva
CACAPAVA DO SUL,RS,2006,6,-30.54778,-53.4675,24.8,20.2,3
CACAPAVA DO SUL,RS,2006,7,-30.54778,-53.4675,114.8,42.6,9
CACAPAVA DO SUL,RS,2006,8,-30.54778,-53.4675,155.4,82.2,11
CACAPAVA DO SUL,RS,2006,9,-30.54778,-53.4675,144.6,56.8,7
CACAPAVA DO SUL,RS,2006,10,-30.54778,-53.4675,129.2,40.6,6
CACAPAVA DO SUL,RS,2006,11,-30.54778,-53.4675,167.4,56.0,9
CACAPAVA DO SUL,RS,2006,12,-30.54778,-53.4675,90.0,43.8,7
CACAPAVA DO SUL,RS,2007,1,-30.54778,-53.4675,162.6,65.8,12
CACAPAVA DO SUL,RS,2007,2,-30.54778,-53.4675,237.4,80.0,8
CACAPAVA DO SUL,RS,2007,3,-30.54778,-53.4675,218.6,47.2,13
CACAPAVA DO SUL,RS,2007,4,-30.54778,-53.4675,78.2,27.6,6
CACAPAVA DO SUL,RS,2007,5,-30.54778,-53.4675,77.2,39.4,8
CACAPAVA DO SUL,RS,2007,6,-30.54778,-53.4675,162.2,32.0,12
CACAPAVA DO SUL,RS,2007,7,-30.54778,-53.4675,109.0,35.0,8
CACAPAVA DO SUL,RS,2007,8,-30.54778,-53.4675,231.0,71.2,15
CACAPAVA DO SUL,RS,2007,9,-30.54778,-53.4675,175.0,55.0,9
CACAPAVA DO SUL,RS,2007,10,-30.54778,-53.4675,168.6,39.6,13
CACAPAVA DO SUL,RS,2007,11,-30.54778,-53.4675,71.8,35.4,5
CACAPAVA DO SUL,RS,2007,12,-30.54778,-53.4675,98.4,27.4,10
CACAPAVA DO SUL,RS,2008,1,-30.54778,-53.4675,62.6,21.6,8
CACAPAVA DO SUL,RS,2008,2,-30.54778,-53.4675,176.0,55.4,10
CACAPAVA DO SUL,RS,2008,3,-30.54778,-53.4675,71.6,20.0,7
CACAPAVA DO SUL,RS,2008,4,-30.54778,-53.4675,136.6,48.4,8
CACAPAVA DO SUL,RS,2008,5,-30.54778,-53.4675,149.6,75.8,5
CACAPAVA DO SUL,RS,2008,6,-30.54778,-53.4675,142.0,53.6,8
CACAPAVA DO SUL,RS,2008,7,-30.54778,-53.4675,207.2,90.8,9
CACAPAVA DO SUL,RS,2008,8,-30.54778,-53.4675,200.4,91.6,10
CACAPAVA DO SUL,RS,2008,9,-30.54778,-53.4675,131.0,51.8,7
CACAPAVA DO SUL,RS,2008,10,-30.54778,-53.4675,188.0,77.0,7
CACAPAVA DO SUL,RS,2008,11,-30.54778,-53.4675,37.4,19.2,4
CACAPAVA DO SUL,RS,2008,12,-30.54778,-53.4675,14.0,4.4,6
CACAPAVA DO SUL,RS,2009,1,-30.54778,-53.4675,167.0,50.0,10
CACAPAVA DO SUL,RS,2009,2,-30.54778,-53.4675,281.2,69.8,10
CACAPAVA DO SUL,RS,2009,3,-30.54778,-53.4675,82.6,21.8,9
CACAPAVA DO SUL,RS,2009,4,-30.54778,-53.4675,8.4,5.2,2
CACAPAVA DO SUL,RS,2009,5,-30.54778,-53.4675,110.8,33.0,9
CACAPAVA DO SUL,RS,2009,6,-30.54778,-53.4675,64.4,40.2,4
CACAPAVA DO SUL,RS,2009,7,-30.54778,-53.4675,51.4,20.0,6
CACAPAVA DO SUL,RS,2009,8,-30.54778,-53.4675,192.8,49.6,9
CACAPAVA DO SUL,RS,2009,9,-30.54778,-53.4675,303.8,53.8,14
CACAPAVA DO SUL,RS,2009,10,-30.54778,-53.4675,92.2,36.4,5
CACAPAVA DO SUL,RS,2009,11,-30.54778,-53.4675,492.6,108.2,16
CACAPAVA DO SUL,RS,2009,12,-30.54778,-53.4675,198.0,42.0,10
CACAPAVA DO SUL,RS,2010,1,-30.54778,-53.4675,236.6,70.6,6
CACAPAVA DO SUL,RS,2010,2,-30.54778,-53.4675,216.8,46.2,12
CACAPAVA DO SUL,RS,2010,3,-30.54778,-53.4675,51.0,31.6,5
CACAPAVA DO SUL,RS,2010,4,-30.54778,-53.4675,96.2,51.6,8
CACAPAVA DO SUL,RS,2010,5,-30.54778,-53.4675,164.0,61.6,12
CACAPAVA DO SUL,RS,2010,6,-30.54778,-53.4675,132.2,45.0,8
CACAPAVA DO SUL,RS,2010,7,-30.54778,-53.4675,272.6,53.8,10
CACAPAVA DO SUL,RS,2010,8,-30.54778,-53.4675,14.6,9.8,3
CACAPAVA DO SUL,RS,2010,9,-30.54778,-53.4675,187.8,95.8,8
CACAPAVA DO SUL,RS,2010,10,-30.54778,-53.4675,56.4,28.4,6
CACAPAVA DO SUL,RS,2010,11,-30.54778,-53.4675,54.2,28.8,6
CACAPAVA DO SUL,RS,2010,12,-30.54778,-53.4675,146.2,51.2,7
CACAPAVA DO SUL,RS,2011,1,-30.54778,-53.4675,187.2,55.6,15
CACAPAVA DO SUL,RS,2011,2,-30.54778,-53.4675,215.8,76.8,9
CACAPAVA DO SUL,RS,2011,3,-30.54778,-53.4675,81.4,27.8,10
CACAPAVA DO SUL,RS,2011,4,-30.54778,-53.4675,226.4,51.0,10
CACAPAVA DO SUL,RS,2011,5,-30.54778,-53.4675,37.8,11.2,7
CACAPAVA DO SUL,RS,2011,6,-30.54778,-53.4675,17.0,15.0,2
CACAPAVA DO SUL,RS,2011,7,-30.54778,-53.4675,220.0,56.0,12
CACAPAVA DO SUL,RS,2011,8,-30.54778,-53.4675,159.6,37.0,13
CACAPAVA DO SUL,RS,2011,9,-30.54778,-53.4675,98.6,34.2,6
CACAPAVA DO SUL,RS,2011,10,-30.54778,-53.4675,139.6,38.2,10
CACAPAVA DO SUL,RS,2011,11,-30.54778,-53.4675,77.4,40.6,4
CACAPAVA DO SUL,RS,2011,12,-30.54778,-53.4675,27.2,10.6,6
CACAPAVA DO SUL,RS,2012,1,-30.54778,-53.4675,91.8,56.6,5
CACAPAVA DO SUL,RS,2012,2,-30.54778,-53.4675,129.2,36.6,8
CACAPAVA DO SUL,RS,2012,3,-30.54778,-53.4675,38.8,21.4,7
CACAPAVA DO SUL,RS,2012,5,-30.54778,-53.4675,29.6,18.2,4
CACAPAVA DO SUL,RS,2012,6,-30.54778,-53.4675,15.0,4.0,4
CACAPAVA DO SUL,RS,2012,7,-30.54778,-53.4675,115.4,41.4,6
CACAPAVA DO SUL,RS,2012,8,-30.54778,-53.4675,108.4,29.0,9
CACAPAVA DO SUL,RS,2012,9,-30.54778,-53.4675,247.4,141.4,10
CACAPAVA DO SUL,RS,2012,10,-30.54778,-53.4675,231.4,68.0,12
CACAPAVA DO SUL,RS,2012,11,-30.54778,-53.4675,52.6,18.8,6
CACAPAVA DO SUL,RS,2012,12,-30.54778,-53.4675,230.2,93.6,14
CACAPAVA DO SUL,RS,2013,1,-30.54778,-53.4675,93.8,39.2,7
CACAPAVA DO SUL,RS,2013,2,-30.54778,-53.4675,70.6,29.2,8
CACAPAVA DO SUL,RS,2013,3,-30.54778,-53.4675,97.0,35.4,9
CACAPAVA DO SUL,RS,2013,4,-30.54778,-53.4675,154.6,46.2,6
CACAPAVA DO SUL,RS,2013,5,-30.54778,-53.4675,69.4,36.2,7
CACAPAVA DO SUL,RS,2013,6,-30.54778,-53.4675,80.8,27.4,10
CACAPAVA DO SUL,RS,2013,7,-30.54778,-53.4675,53.2,28.0,7
CACAPAVA DO SUL,RS,2013,8,-30.54778,-53.4675,145.8,40.6,12
CACAPAVA DO SUL,RS,2013,9,-30.54778,-53.4675,77.8,24.6,7
CACAPAVA DO SUL,RS,2013,10,-30.54778,-53.4675,189.2,74.4,7
CACAPAVA DO SUL,RS,2013,11,-30.54778,-53.4675,193.0,76.2,10
CACAPAVA DO SUL,RS,2013,12,-30.54778,-53.4675,30.2,9.8,6
CACAPAVA DO SUL,RS,2014,1,-30.54778,-53.4675,215.6,59.0,12
CACAPAVA DO SUL,RS,2014,2,-30.54778,-53.4675,293.0,66.4,14
CACAPAVA DO SUL,RS,2014,3,-30.54778,-53.4675,226.4,67.6,10
CACAPAVA DO SUL,RS,2014,4,-30.54778,-53.4675,58.2,22.0,5
CACAPAVA DO SUL,RS,2014,5,-30.54778,-53.4675,83.6,42.4,4
CACAPAVA DO SUL,RS,2014,6,-30.54778,-53.4675,190.6,58.0,12
CACAPAVA DO SUL,RS,2014,7,-30.54778,-53.4675,296.4,124.2,11
CACAPAVA DO SUL,RS,2014,8,-30.54778,-53.4675,96.8,35.2,8
CACAPAVA DO SUL,RS,2014,9,-30.54778,-53.4675,234.2,45.0,15
CACAPAVA DO SUL,RS,2014,10,-30.54778,-53.4675,127.6,83.0,4
CACAPAVA DO SUL,RS,2014,11,-30.54778,-53.4675,91.0,25.0,7
CACAPAVA DO SUL,RS,2014,12,-30.54778,-53.4675,158.4,48.2,10
CACAPAVA DO SUL,RS,2015,1,-30.54778,-53.4675,156.4,51.2,12
CACAPAVA DO SUL,RS,2015,2,-30.54778,-53.4675,102.2,33.4,6
CACAPAVA DO SUL,RS,2015,3,-30.54778,-53.4675,79.4,54.8,9
CACAPAVA DO SUL,RS,2015,4,-30.54778,-53.4675,62.8,26.6,5
CACAPAVA DO SUL,RS,2015,5,-30.54778,-53.4675,220.4,110.4,8
CACAPAVA DO SUL,RS,2015,6,-30.54778,-53.4675,147.2,46.0,12
CACAPAVA DO SUL,RS,2015,7,-30.54778,-53.4675,296.4,117.8,7
CACAPAVA DO SUL,RS,2015,8,-30.54778,-53.4675,118.4,50.0,10
CACAPAVA DO SUL,RS,2015,9,-30.54778,-53.4675,130.8,53.0,11
CACAPAVA DO SUL,RS,2015,10,-30.54778,-53.4675,277.6,79.2,13
CACAPAVA DO SUL,RS,2015,11,-30.54778,-53.4675,180.6,36.4,11
CACAPAVA DO SUL,RS,2015,12,-30.54778,-53.4675,419.8,112.4,11
CACAPAVA DO SUL,RS,2016,1,-30.54778,-53.4675,78.4,39.2,7
CACAPAVA DO SUL,RS,2016,2,-30.54778,-53.4675,134.2,34.0,9
CACAPAVA DO SUL,RS,2016,3,-30.54778,-53.4675,216.4,108.6,12
CACAPAVA DO SUL,RS,2016,4,-30.54778,-53.4675,267.0,95.4,13
CACAPAVA DO SUL,RS,2016,5,-30.54778,-53.4675,82.0,52.8,5
CACAPAVA DO SUL,RS,2016,6,-30.54778,-53.4675,48.4,43.8,2
CACAPAVA DO SUL,RS,2016,7,-30.54778,-53.4675,178.8,101.6,7
CACAPAVA DO SUL,RS,2016,8,-30.54778,-53.4675,130.6,32.8,7
CACAPAVA DO SUL,RS,2016,9,-30.54778,-53.4675,63.6,25.2,6
CACAPAVA DO SUL,RS,2016,10,-30.54778,-53.4675,224.6,78.8,10
CACAPAVA DO SUL,RS,2016,11,-30.54778,-53.4675,273.0,83.6,8
CACAPAVA DO SUL,RS,2016,12,-30.54778,-53.4675,154.8,68.6,9
CACAPAVA DO SUL,RS,2017,1,-30.54778,-53.4675,137.2,53.6,9
CACAPAVA DO SUL,RS,2017,2,-30.54778,-53.4675,160.8,36.0,11
CACAPAVA DO SUL,RS,2017,3,-30.54778,-53.4675,256.4,93.0,8
CACAPAVA DO SUL,RS,2017,4,-30.54778,-53.4675,104.4,38.8,9
CACAPAVA DO SUL,RS,2017,5,-30.54778,-53.4675,286.0,76.8,13
CACAPAVA DO SUL,RS,2017,6,-30.54778,-53.4675,125.0,64.6,6
CACAPAVA DO SUL,RS,2017,7,-30.54778,-53.4675,26.0,11.2,4
CACAPAVA DO SUL,RS,2017,8,-30.54778,-53.4675,236.4,81.6,11
CACAPAVA DO SUL,RS,2017,9,-30.54778,-53.4675,194.2,41.6,12
CACAPAVA DO SUL,RS,2017,10,-30.54778,-53.4675,243.8,72.2,12
CACAPAVA DO SUL,RS,2017,11,-30.54778,-53.4675,94.4,46.8,5
CACAPAVA DO SUL,RS,2017,12,-30.54778,-53.4675,23.2,6.6,5
CACAPAVA DO SUL,RS,2018,1,-30.54778,-53.4675,66.8,19.2,9
CACAPAVA DO SUL,RS,2018,2,-30.54778,-53.4675,47.6,20.0,6
CACAPAVA DO SUL,RS,2018,3,-30.54778,-53.4675,147.8,78.0,6
CACAPAVA DO SUL,RS,2018,4,-30.54778,-53.4675,113.8,43.0,6
CACAPAVA DO SUL,RS,2018,5,-30.54778,-53.4675,72.4,27.2,9
CACAPAVA DO SUL,RS,2018,6,-30.54778,-53.4675,138.4,84.2,8
CACAPAVA DO SUL,RS,2018,7,-30.54778,-53.4675,219.0,66.6,14
CACAPAVA DO SUL,RS,2018,8,-30.54778,-53.4675,197.0,61.0,9
CACAPAVA DO SUL,RS,2018,9,-30.54778,-53.4675,315.4,65.4,12
CACAPAVA DO SUL,RS,2018,10,-30.54778,-53.4675,101.6,36.0,9
CACAPAVA DO SUL,RS,2018,11,-30.54778,-53.4675,141.2,58.4,7
CACAPAVA DO SUL,RS,2018,12,-30.54778,-53.4675,190.4,57.0,12
CACAPAVA DO SUL,RS,2019,1,-30.54532,-53.46705,301.4,56.8,13
CACAPAVA DO SUL,RS,2019,2,-30.54532,-53.46705,68.2,26.4,6
CACAPAVA DO SUL,RS,2019,3,-30.54532,-53.46705,96.2,37.0,7
CACAPAVA DO SUL,RS,2019,5,-30.54532,-53.46705,254.8,72.0,15
CACAPAVA DO SUL,RS,2019,6,-30.54532,-53.46705,65.4,41.2,5
CACAPAVA DO SUL,RS,2019,7,-30.54532,-53.46705,268.4,84.4,11
CACAPAVA DO SUL,RS,2019,8,-30.54532,-53.46705,113.0,21.4,8
CACAPAVA DO SUL,RS,2019,9,-30.54532,-53.46705,97.4,72.8,7
CACAPAVA DO SUL,RS,2019,10,-30.54532,-53.46705,455.8,74.2,14
CACAPAVA DO SUL,RS,2019,11,-30.54532,-53.46705,69.0,25.2,7
CACAPAVA DO SUL,RS,2019,12,-30.54532,-53.46705,70.4,27.4,6
CACAPAVA DO SUL,RS,2020,1,-30.54532,-53.46705,190.6,52.2,9
CACAPAVA DO SUL,RS,2020,2,-30.54532,-53.46705,31.0,11.4,4
CACAPAVA DO SUL,RS,2020,3,-30.54532,-53.46705,46.0,25.4,4
CACAPAVA DO SUL,RS,2020,4,-30.54532,-53.46705,32.0,19.2,5
CACAPAVA DO SUL,RS,2020,5,-30.54532,-53.46705,210.6,98.4,6
CACAPAVA DO SUL,RS,2020,6,-30.54532,-53.46705,184.8,41.8,12
CACAPAVA DO SUL,RS,2020,7,-30.54532,-53.46705,101.0,31.6,9
CACAPAVA DO SUL,RS,2020,8,-30.54532,-53.46705,72.6,27.6,6
CACAPAVA DO SUL,RS,2020,9,-30.54532,-53.46705,152.2,37.2,12
CACAPAVA DO SUL,RS,2020,10,-30.54532,-53.46705,68.4,24.8,6
CACAPAVA DO SUL,RS,2020,11,-30.54532,-53.46705,42.0,21.4,4
CACAPAVA DO SUL,RS,2020,12,-30.54532,-53.46705,128.4,55.4,8
CACAPAVA DO SUL,RS,2021,1,-30.54528,-53.46694,172.2,59.4,7
CACAPAVA DO SUL,RS,2021,2,-30.54528,-53.46694,125.4,22.8,10
CACAPAVA DO SUL,RS,2021,3,-30.54528,-53.46694,133.2,44.2,8
CACAPAVA DO SUL,RS,2021,4,-30.54528,-53.46694,25.2,12.0,2
CACAPAVA DO SUL,RS,2021,5,-30.54528,-53.46694,42.0,30.0,3
CACAPAVA DO SUL,RS,2021,6,-30.54528,-53.46694,38.6,18.6,5
CACAPAVA DO SUL,RS,2021,9,-30.54528,-53.46694,301.4,103.2,10
CACAPAVA DO SUL,RS,2021,10,-30.54528,-53.46694,78.8,30.8,7
CACAPAVA DO SUL,RS,2021,11,-30.54528,-53.46694,111.2,58.4,7
CACAPAVA DO SUL,RS,2021,12,-30.54528,-53.46694,46.8,35.8,3
CACAPAVA DO SUL,RS,2022,1,-30.54528,-53.46694,48.0,26.4,6
CACAPAVA DO SUL,RS,2022,2,-30.54528,-53.46694,89.0,68.2,6
CACAPAVA DO SUL,RS,2022,3,-30.54528,-53.46694,177.4,48.8,10
CACAPAVA DO SUL,RS,2022,4,-30.54528,-53.46694,303.0,131.4,11
CACAPAVA DO SUL,RS,2022,5,-30.54528,-53.46694,116.2,33.6,13
CACAPAVA DO SUL,RS,2022,6,-30.54528,-53.46694,96.0,30.6,8
CACAPAVA DO SUL,RS,2022,7,-30.54528,-53.46694,196.6,47.2,9
CACAPAVA DO SUL,RS,2022,8,-30.54528,-53.46694,109.8,57.4,6
CACAPAVA DO SUL,RS,2022,9,-30.54528,-53.46694,56.0,28.0,9
CACAPAVA DO SUL,RS,2022,10,-30.54528,-53.46694,100.6,28.2,10
CACAPAVA DO SUL,RS,2022,11,-30.54528,-53.46694,81.2,53.2,3
CACAPAVA DO SUL,RS,2022,12,-30.54528,-53.46694,75.0,30.2,5
CACAPAVA DO SUL,RS,2023,1,-30.54528,-53.46694,90.4,43.0,6
CACAPAVA DO SUL,RS,2023,2,-30.54528,-53.46694,82.2,30.6,8
CACAPAVA DO SUL,RS,2023,3,-30.54528,-53.46694,80.8,17.8,8
CACAPAVA DO SUL,RS,2023,4,-30.54528,-53.46694,27.0,13.0,4
CACAPAVA DO SUL,RS,2023,5,-30.54528,-53.46694,338.8,105.0,10
CACAPAVA DO SUL,RS,2023,6,-30.54528,-53.46694,86.0,21.4,10
CACAPAVA DO SUL,RS,2023,7,-30.54528,-53.46694,209.8,70.4,9
CACAPAVA DO SUL,RS,2023,8,-30.54528,-53.46694,89.2,38.6,5
CACAPAVA DO SUL,RS,2023,9,-30.54528,-53.46694,680.6,113.4,19
CACAPAVA DO SUL,RS,2023,10,-30.54528,-53.46694,90.6,34.8,7
CACAPAVA DO SUL,RS,2023,11,-30.54528,-53.46694,254.2,50.4,15
CACAPAVA DO SUL,RS,2023,12,-30.54528,-53.46694,214.4,63.0,11
CACAPAVA DO SUL,RS,2024,1,-30.54528,-53.46694,139.8,36.4,8
CACAPAVA DO SUL,RS,2024,2,-30.54528,-53.46694,104.4,36.6,11
CACAPAVA DO SUL,RS,2024,3,-30.54528,-53.46694,174.4,72.2,10
CACAPAVA DO SUL,RS,2024,4,-30.54528,-53.46694,437.0,93.4,14
CACAPAVA DO SUL,RS,2024,5,-30.54528,-53.46694,338.8,82.4,19
CACAPAVA DO SUL,RS,2024,6,-30.54528,-53.46694,216.8,95.6,8
CACAPAVA DO SUL,RS,2024,7,-30.54528,-53.46694,71.8,18.0,9
CACAPAVA DO SUL,RS,2024,8,-30.54528,-53.46694,228.8,55.4,12
CACAPAVA DO SUL,RS,2024,9,-30.54528,-53.46694,259.4,80.8,9
CACAPAVA DO SUL,RS,2024,10,-30.54528,-53.46694,200.8,93.4,11
CACAPAVA DO SUL,RS,2024,11,-30.54528,-53.46694,45.0,12.4,8
CACAPAVA DO SUL,RS,2024,12,-30.54528,-53.46694,108.2,33.2,9
CACAPAVA DO SUL,RS,2025,1,-30.54528,-53.46694,39.2,13.8,5
CACAPAVA DO SUL,RS,2025,2,-30.54528,-53.46694,124.6,29.6,7
CACAPAVA DO SUL,RS,2025,3,-30.54528,-53.46694,19.0,8.2,3
CACAPAVA DO SUL,RS,2025,4,-30.54528,-53.46694,87.4,23.8,6
CACAPAVA DO SUL,RS,2025,5,-30.54528,-53.46694,295.4,98.6,11
CACAPAVA DO SUL,RS,2025,6,-30.54528,-53.46694,325.8,98.0,10
CACAPAVA DO SUL,RS,2025,7,-30.54528,-53.46694,137.8,67.4,6
CACAPAVA DO SUL,RS,2025,10,-30.54528,-53.46694,86.0,33.4,9
CACAPAVA DO SUL,RS,2025,11,-30.54528,-53.46694,82.8,43.7,3
CACAPAVA DO SUL,RS,2025,12,-30.54528,-53.46694,199.3,77.9,10
CACERES,MT,2012,3,-16.07444,-57.69278,9.2,9.2,1
CACERES,MT,2012,4,-16.07444,-57.69278,3.6,2.8,1
CACERES,MT,2012,5,-16.07444,-57.69278,1.2,0.6,0
CACERES,MT,2012,6,-16.07444,-57.69278,2.2,0.8,0
CACERES,MT,2012,7,-16.07444,-57.69278,0.6,0.4,0
CACERES,MT,2012,8,-16.07444,-57.69278,0.0,0.0,0
CACERES,MT,2012,9,-16.07444,-57.69278,57.2,24.4,4
CACERES,MT,2012,10,-16.07444,-57.69278,23.4,12.6,5
CACERES,MT,2012,11,-16.07444,-57.69278,41.6,15.6,6
CACERES,MT,2012,12,-16.07444,-57.69278,204.2,60.8,11
CACERES,MT,2013,1,-16.07444,-57.69278,120.6,41.2,9
CACERES,MT,2013,2,-16.07444,-57.69278,178.6,63.8,13
CACERES,MT,2013,3,-16.07444,-57.69278,111.4,34.6,10
CACERES,MT,2013,4,-16.07444,-57.69278,77.8,22.8,8
CACERES,MT,2013,5,-16.07444,-57.69278,32.6,30.2,2
CACERES,MT,2013,6,-16.07444,-57.69278,44.8,23.2,3
CACERES,MT,2013,7,-16.07444,-57.69278,20.8,15.2,2
CACERES,MT,2013,8,-16.07444,-57.69278,0.0,0.0,0
CACERES,MT,2013,9,-16.07444,-57.69278,19.8,12.0,4
CACERES,MT,2013,10,-16.07444,-57.69278,155.4,49.4,9
CACERES,MT,2013,11,-16.07444,-57.69278,100.0,29.0,12
CACERES,MT,2013,12,-16.07444,-57.69278,111.8,25.0,20
CACERES,MT,2014,1,-16.07444,-57.69278,323.8,62.6,14
CACERES,MT,2014,2,-16.07444,-57.69278,312.6,69.8,19
CACERES,MT,2014,3,-16.07444,-57.69278,195.6,101.0,10
CACERES,MT,2014,4,-16.07444,-57.69278,105.0,60.0,7
CACERES,MT,2014,5,-16.07444,-57.69278,103.4,16.6,17
CACERES,MT,2014,7,-16.07444,-57.69278,15.4,8.2,4
CACERES,MT,2014,8,-16.07444,-57.69278,7.8,4.8,4
CACERES,MT,2014,9,-16.07444,-57.69278,48.6,15.0,6
CACERES,MT,2014,10,-16.07444,-57.69278,131.4,85.0,8
CACERES,MT,2014,11,-16.07444,-57.69278,214.8,41.2,14
CACERES,MT,2014,12,-16.07444,-57.69278,105.4,26.8,13
CACERES,MT,2015,1,-16.07444,-57.69278,2.0,0.2,0
CACERES,MT,2015,5,-16.07444,-57.69278,45.4,17.6,7
CACERES,MT,2015,6,-16.07444,-57.69278,1.8,1.8,1
CACERES,MT,2015,7,-16.07444,-57.69278,5.8,4.2,2
CACERES,MT,2015,8,-16.07444,-57.69278,0.0,0.0,0
CACERES,MT,2015,10,-16.07444,-57.69278,85.8,60.6,3
CACERES,MT,2015,11,-16.07444,-57.69278,56.6,21.4,9
CACERES,MT,2015,12,-16.07444,-57.69278,4.8,1.8,1
CACERES,MT,2016,1,-16.07444,-57.69278,0.0,0.0,0
CACERES,MT,2016,2,-16.07444,-57.69278,0.0,0.0,0
CACERES,MT,2016,3,-16.07444,-57.69278,0.4,0.2,0
CACERES,MT,2016,4,-16.07444,-57.69278,0.2,0.2,0
CACERES,MT,2016,5,-16.07444,-57.69278,0.0,0.0,0
CACERES,MT,2016,6,-16.07444,-57.69278,0.0,0.0,0
CACERES,MT,2016,7,-16.07444,-57.69278,0.0,0.0,0
CACERES,MT,2016,8,-16.07444,-57.69278,2.0,1.8,1
CACERES,MT,2016,9,-16.07444,-57.69278,0.0,0.0,0
CACERES,MT,2017,6,-16.07444,-57.69278,8.0,5.2,3
CACERES,MT,2017,7,-16.07444,-57.69278,0.2,0.2,0
CACERES,MT,2017,8,-16.07444,-57.69278,36.2,19.4,4
CACERES,MT,2017,9,-16.07444,-57.69278,10.4,6.4,2
CACERES,MT,2017,10,-16.07444,-57.69278,106.0,55.0,5
CACERES,MT,2017,11,-16.07444,-57.69278,188.4,68.4,14
CACERES,MT,2017,12,-16.07444,-57.69278,217.0,44.2,18
CACERES,MT,2018,2,-16.07444,-57.69278,104.4,50.8,16
CACERES,MT,2018,6,-16.07444,-57.69278,5.0,4.8,1
CACERES,MT,2018,7,-16.07444,-57.69278,0.2,0.2,0
CACERES,MT,2018,8,-16.07444,-57.69278,3.0,1.6,2
CACERES,MT,2018,9,-16.07444,-57.69278,25.4,11.6,4
CACERES,MT,2018,10,-16.07444,-57.69278,163.6,46.6,10
CACERES,MT,2018,11,-16.07444,-57.69278,311.0,54.4,17
CACERES,MT,2018,12,-16.07444,-57.69278,57.8,14.0,8
CACERES,MT,2019,1,-16.07472,-57.69306,72.8,28.2,6
CACERES,MT,2019,2,-16.07472,-57.69306,89.6,22.4,10
CACERES,MT,2019,8,-16.07472,-57.69306,17.2,13.0,2
CACERES,MT,2019,9,-16.07472,-57.69306,31.0,31.0,1
CACERES,MT,2019,10,-16.07472,-57.69306,75.8,35.0,6
CACERES,MT,2019,11,-16.07472,-57.69306,158.0,33.6,11
CACERES,MT,2019,12,-16.07472,-57.69306,139.4,44.8,13
CACERES,MT,2020,1,-16.07472,-57.69306,81.8,19.4,9
CACERES,MT,2020,2,-16.07472,-57.69306,314.4,101.4,15
CACERES,MT,2020,3,-16.07472,-57.69306,159.6,55.2,10
CACERES,MT,2020,4,-16.07472,-57.69306,17.8,9.2,4
CACERES,MT,2020,5,-16.07472,-57.69306,156.6,68.8,4
CACERES,MT,2020,6,-16.07472,-57.69306,0.2,0.2,0
CACERES,MT,2020,7,-16.07472,-57.69306,10.0,10.0,1
CACERES,MT,2020,8,-16.07472,-57.69306,0.2,0.2,0
CACERES,MT,2020,9,-16.07472,-57.69306,0.0,0.0,0
CACERES,MT,2020,10,-16.07472,-57.69306,87.6,46.6,8
CACERES,MT,2020,12,-16.07472,-57.69306,2.4,1.0,1
CACHOEIRA DO SUL,RS,2025,10,-30.01833,-52.93889,31.1,14.3,3
CACHOEIRA DO SUL,RS,2025,11,-30.01833,-52.93889,55.6,36.8,3
CACHOEIRA DO SUL,RS,2025,12,-30.01833,-52.93889,154.2,56.0,11
CACHOEIRA PAULISTA,SP,2017,10,-22.68889,-45.00556,42.4,16.6,6
CACHOEIRA PAULISTA,SP,2017,11,-22.68889,-45.00556,128.2,38.6,11
CACHOEIRA PAULISTA,SP,2017,12,-22.68889,-45.00556,196.0,45.0,13
CACHOEIRA PAULISTA,SP,2018,1,-22.68889,-45.00556,255.8,69.2,20
CACHOEIRA PAULISTA,SP,2018,2,-22.68889,-45.00556,225.2,49.0,18
CACHOEIRA PAULISTA,SP,2018,3,-22.68889,-45.00556,242.2,37.2,17
CACHOEIRA PAULISTA,SP,2018,4,-22.68889,-45.00556,28.8,12.4,5
CACHOEIRA PAULISTA,SP,2018,5,-22.68889,-45.00556,40.8,16.8,7
CACHOEIRA PAULISTA,SP,2018,6,-22.68889,-45.00556,16.0,5.0,6
CACHOEIRA PAULISTA,SP,2018,7,-22.68889,-45.00556,18.0,12.8,2
CACHOEIRA PAULISTA,SP,2018,8,-22.68889,-45.00556,87.8,25.4,10
CACHOEIRA PAULISTA,SP,2018,9,-22.68889,-45.00556,53.2,11.2,7
CACHOEIRA PAULISTA,SP,2018,10,-22.68889,-45.00556,121.2,22.4,17
CACHOEIRA PAULISTA,SP,2018,11,-22.68889,-45.00556,151.6,33.4,17
CACHOEIRA PAULISTA,SP,2018,12,-22.68889,-45.00556,213.4,51.8,15
CACHOEIRA PAULISTA,SP,2019,1,-22.689,-45.00544,199.6,43.8,15
CACHOEIRA PAULISTA,SP,2019,2,-22.689,-45.00544,217.8,46.8,18
CACHOEIRA PAULISTA,SP,2019,3,-22.689,-45.00544,213.6,38.4,23
CACHOEIRA PAULISTA,SP,2019,4,-22.689,-45.00544,105.0,37.6,10
CACHOEIRA PAULISTA,SP,2019,5,-22.689,-45.00544,77.4,16.4,10
CACHOEIRA PAULISTA,SP,2019,6,-22.689,-45.00544,12.4,9.4,3
CACHOEIRA PAULISTA,SP,2019,7,-22.689,-45.00544,25.8,20.2,3
CACHOEIRA PAULISTA,SP,2019,8,-22.689,-45.00544,30.4,10.0,6
