codigo_ibge,municipio,uf,regiao,ano,mes,grupo_desastre,reconhecido,mortos,afetados,prejuizo
2922904,Nova Soure,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2923100,Olindina,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2923209,Oliveira dos Brejinhos,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2923704,Paratinga,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2924009,Paulo Afonso,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2924207,Pedro Alexandre,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2924504,Pindaí,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2924652,Pintadas,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2924900,Planaltino,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2925253,Ponto Novo,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2925600,Presidente Dutra,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2925808,Queimadas,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2925907,Quijingue,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2925931,Quixabeira,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2926004,Remanso,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2926103,Retirolândia,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2926301,Riachão do Jacuípe,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2926509,Ribeira do Amparo,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2927101,Rodelas,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2927507,Santa Bárbara,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2927606,Santa Brígida,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2928000,Santaluz,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2928802,Santo Estêvão,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2929255,São Gabriel,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2929370,São José do Jacuípe,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2929701,Sátiro Dias,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2930006,Sebastião Laranjeiras,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2930766,Sítio do Quinto,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2930774,Sobradinho,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2930808,Souto Soares,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2931509,Teofilândia,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2931905,Tucano,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2932002,Uauá,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2932408,Uibaí,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2933000,Valente,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
2933158,Várzea Nova,BA,Nordeste,1992,10,ESTIAGEM_SECA,False,0,0,0.0
4309001,Giruá,RS,Sul,1992,10,INUNDACAO,False,0,0,0.0
4315602,Rio Grande,RS,Sul,1992,10,INUNDACAO,False,0,0,0.0
4318507,São José do Norte,RS,Sul,1992,10,INUNDACAO,False,0,0,0.0
2516102,Soledade,PB,Nordeste,1992,11,ESTIAGEM_SECA,False,0,0,0.0
2931103,Tanquinho,BA,Nordeste,1992,11,ESTIAGEM_SECA,False,0,0,0.0
4310405,Independência,RS,Sul,1992,11,INUNDACAO,False,0,0,0.0
4315800,Roca Sales,RS,Sul,1992,11,ENXURRADA,False,0,0,0.0
4319158,São Miguel das Missões,RS,Sul,1992,11,INUNDACAO,False,0,0,0.0
4319604,São Sepé,RS,Sul,1992,11,ENXURRADA,False,0,0,0.0
3202108,Ecoporanga,ES,Sudeste,1992,11,INUNDACAO,False,0,0,0.0
3204500,Santa Leopoldina,ES,Sudeste,1992,11,ENXURRADA,False,0,0,0.0
2902609,Baixa Grande,BA,Nordeste,1992,11,ESTIAGEM_SECA,False,0,0,0.0
2903607,Biritinga,BA,Nordeste,1992,11,ESTIAGEM_SECA,False,0,0,0.0
2907806,Cícero Dantas,BA,Nordeste,1992,11,ESTIAGEM_SECA,False,0,0,0.0
2910750,Fátima,BA,Nordeste,1992,11,ESTIAGEM_SECA,False,0,0,0.0
2921708,Morro do Chapéu,BA,Nordeste,1992,11,ESTIAGEM_SECA,False,0,0,0.0
2922656,Nordestina,BA,Nordeste,1992,11,ESTIAGEM_SECA,False,0,0,0.0
2923050,Novo Triunfo,BA,Nordeste,1992,11,ESTIAGEM_SECA,False,0,0,0.0
2926608,Ribeira do Pombal,BA,Nordeste,1992,11,ESTIAGEM_SECA,False,0,0,0.0
2928307,Santanópolis,BA,Nordeste,1992,11,ESTIAGEM_SECA,False,0,0,0.0
2930105,Senhor do Bonfim,BA,Nordeste,1992,11,ESTIAGEM_SECA,False,0,0,0.0
4318101,São Francisco de Assis,RS,Sul,1992,12,ESTIAGEM_SECA,False,0,0,0.0
2921203,Miguel Calmon,BA,Nordeste,1992,12,ESTIAGEM_SECA,False,0,0,0.0
2924405,Pilão Arcado,BA,Nordeste,1992,12,ESTIAGEM_SECA,False,0,0,0.0
2707008,Pindoba,AL,Nordeste,1992,12,ENXURRADA,False,0,0,0.0
2512002,Pocinhos,PB,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2502003,Belém do Brejo do Cruz,PB,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2502508,Boqueirão,PB,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
4320701,Sobradinho,RS,Sul,1993,1,GRANIZO,False,0,0,0.0
2202059,Cabeceiras do Piauí,PI,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2110609,São Bernardo,MA,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2103208,Chapadinha,MA,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
3202108,Ecoporanga,ES,Sudeste,1993,1,INUNDACAO,False,0,0,0.0
2100956,Arame,MA,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2104909,Guimarães,MA,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2112605,Urbano Santos,MA,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2102101,Brejo,MA,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
3203205,Linhares,ES,Sudeste,1993,1,INUNDACAO,False,0,0,0.0
3204104,Pinheiros,ES,Sudeste,1993,1,INUNDACAO,False,0,0,0.0
2506400,Gurinhém,PB,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2110906,São Francisco do Maranhão,MA,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2100303,Aldeias Altas,MA,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2101707,Barreirinhas,MA,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2102200,Buriti,MA,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2909901,Curaçá,BA,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2911907,Iaçu,BA,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2928950,São Domingos,BA,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2931004,Tanhaçu,BA,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2306702,Jaguaretama,CE,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2602001,Bodocó,PE,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2103109,Cedral,MA,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2210409,São Miguel do Tapuio,PI,Nordeste,1993,1,ESTIAGEM_SECA,False,0,0,0.0
2303006,Caridade,CE,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2303808,Cedro,CE,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2304806,Granjeiro,CE,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2309458,Ocara,CE,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2314003,Várzea Alegre,CE,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2513000,Salgadinho,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2615607,Trindade,PE,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2100808,Anapurus,MA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2101301,Bacuri,MA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2206605,Monte Alegre do Piauí,PI,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2307304,Juazeiro do Norte,CE,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2514503,São José de Piranhas,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2300309,Acopiara,CE,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2504207,Catingueira,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2513604,Santana dos Garrotes,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
4202404,Blumenau,SC,Sul,1993,2,ENXURRADA,False,1,9,0.0
2307403,Jucás,CE,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2310506,Pedra Branca,CE,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2514107,São João do Tigre,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2516508,Taperoá,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2516904,Uiraúna,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2103406,Coelho Neto,MA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2302008,Barro,CE,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2103604,Coroatá,MA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2508000,Juru,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2516607,Tavares,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2516805,Triunfo,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2902807,Barra da Estiva,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2911253,Gavião,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2911659,Guajeru,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2914208,Irajuba,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2918001,Jequié,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2929800,Saúde,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2930204,Sento Sé,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2930501,Serrinha,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2932804,Utinga,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2300804,Antonina do Norte,CE,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2104800,Grajaú,MA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
3131307,Ipatinga,MG,Sudeste,1993,2,INUNDACAO,False,0,0,0.0
2514206,São José da Lagoa Tapada,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2515203,São Sebastião do Umbuzeiro,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2504504,Condado,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2509404,Mogeiro,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2510907,Paulista,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2511301,Piancó,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2513802,Santa Teresinha,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2101608,Barra do Corda,MA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2502201,Bom Jesus,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2508505,Livramento,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2510006,Nazarezinho,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2510105,Nova Floresta,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2513208,Santa Cruz,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2513307,Santa Helena,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2609303,Mirandiba,PE,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2301505,Arneiroz,CE,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2512804,Riacho dos Cavalos,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2901502,Anguera,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2903805,Boa Vista do Tupim,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2905008,Caculé,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2906873,Capim Grosso,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2907707,Chorrochó,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2908200,Conceição da Feira,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2908705,Condeúba,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2909604,Crisópolis,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2913705,Inhambupe,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2923803,Paripiranga,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2925709,Presidente Jânio Quadros,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2926806,Rio do Antônio,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2930600,Serrolândia,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2512309,Princesa Isabel,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2926608,Ribeira do Pombal,BA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2500205,Aguiar,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2509800,Mulungu,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2511202,Pedras de Fogo,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2515609,Serra da Raiz,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
4304200,Candelária,RS,Sul,1993,2,GRANIZO,False,0,0,0.0
4306809,Encantado,RS,Sul,1993,2,GRANIZO,False,0,0,0.0
4307906,Farroupilha,RS,Sul,1993,2,GRANIZO,False,0,0,0.0
4308805,General Câmara,RS,Sul,1993,2,INUNDACAO,False,0,0,0.0
4315909,Rodeio Bonito,RS,Sul,1993,2,GRANIZO,False,0,0,0.0
4316808,Santa Cruz do Sul,RS,Sul,1993,2,INUNDACAO,False,0,0,0.0
2501203,Areial,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2506707,Imaculada,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
3518800,Guarulhos,SP,Sudeste,1993,2,ENXURRADA,False,4,4,0.0
3550308,São Paulo,SP,Sudeste,1993,2,ENXURRADA,False,0,12,0.0
2508109,Lagoa,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2503308,Cachoeira dos Índios,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2508703,Mãe dÁgua,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
1200203,Cruzeiro do Sul,AC,Norte,1993,2,ENXURRADA,False,0,0,0.0
2112209,Timon,MA,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2505006,Cubati,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2506202,Frei Martinho,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2507903,Juripiranga,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2513109,Salgado de São Félix,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2514305,São José de Caiana,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2514701,São José do Sabugi,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2516003,Solânea,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2509602,Monte Horebe,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2515906,Serraria,PB,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2302909,Capistrano,CE,Nordeste,1993,2,ESTIAGEM_SECA,False,0,0,0.0
2917003,Itiúba,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2928802,Santo Estêvão,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2110708,São Domingos do Maranhão,MA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2111904,Sucupira do Norte,MA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2501302,Aroeiras,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2501609,Barra de Santa Rosa,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2503902,Camalaú,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2507200,Itatuba,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2508307,Lagoa Seca,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2509701,Monteiro,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2511004,Pedra Branca,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2513943,São Domingos do Cariri,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2514404,São José de Espinharas,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2514800,São José dos Cordeiros,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2515005,São Miguel de Taipu,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2515500,Serra Branca,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2603926,Carnaubeira da Penha,PE,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2209401,Santo Antônio de Lisboa,PI,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2500908,Arara,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2501500,Bananeiras,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2507606,Juarez Távora,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2510402,Olho dÁgua,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2510709,Passagem,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2510808,Patos,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2515807,Serra Redonda,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2925956,Rafael Jambeiro,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2506004,Esperança,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2511509,Pilar,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2901700,Antônio Cardoso,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2904308,Brejões,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2907202,Casa Nova,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2908408,Conceição do Coité,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2913101,Ibititá,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2916500,Itapicuru,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2916856,Itatim,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2917201,Ituaçu,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2918407,Juazeiro,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2918506,Jussara,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2918704,Lafaiete Coutinho,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2918753,Lagoa Real,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2919959,Maetinga,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2920304,Malhada de Pedras,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2921302,Milagres,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2922805,Nova Itarana,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2922854,Nova Redenção,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2923308,Ouriçangas,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2924702,Piripá,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2924801,Piritiba,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2926707,Rio de Contas,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2928505,Santa Terezinha,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2930402,Serra Preta,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2503407,Cacimba de Areia,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2505303,Curral Velho,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2506905,Itabaiana,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2507705,Juazeirinho,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2509503,Montadas,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2510303,Nova Palmeira,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2510501,Olivedos,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2512408,Puxinanã,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2512606,Quixaba,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2515708,Serra Grande,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2517001,Umbuzeiro,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2308609,Monsenhor Tabosa,CE,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2106805,Mirinzal,MA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2500502,Alagoinha,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2500809,Araçagi,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2502102,Boa Ventura,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2502409,Bonito de Santa Fé,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2502904,Brejo dos Santos,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2505600,Diamante,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2505709,Dona Inês,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2512507,Queimadas,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2513406,Santa Luzia,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2513505,Santana de Mangueira,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2517100,Várzea,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2505402,Desterro,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
5102850,Castanheira,MT,Centro-Oeste,1993,3,INUNDACAO,False,0,0,0.0
2902203,Aramari,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2502607,Igaracy,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2513901,São Bento,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2505501,Vista Serrana,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2506608,Ibiara,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2514602,São José do Bonfim,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2306504,Itapiúna,CE,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2308708,Morada Nova,CE,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2308906,Morrinhos,CE,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2102309,Buriti Bravo,MA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2501005,Araruna,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2503506,Cacimba de Dentro,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2505808,Duas Estradas,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
1200609,Tarauacá,AC,Norte,1993,3,INUNDACAO,False,0,0,0.0
2904100,Boquira,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2516706,Teixeira,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2207207,Padre Marcos,PI,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2708808,São Sebastião,AL,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2510204,Nova Olinda,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2516300,Sumé,PB,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2612307,Saloá,PE,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2929370,São José do Jacuípe,BA,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2305332,Ibicuitinga,CE,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2313500,Trairi,CE,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2205201,Jaicós,PI,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
2207777,Patos do Piauí,PI,Nordeste,1993,3,ESTIAGEM_SECA,False,0,0,0.0
