codigo_ibge,longitude,latitude,area_km2,altitude_media_m,altitude_minima_m,amplitude_altitude_m,declividade_m_por_km,celulas_de_relevo,distancia_rio_km,distancia_rio_grande_km
3159357,-42.11965124877855,-19.875981183631087,69.82189037278295,829.6875,695.0,371.0,35.352957505328476,16,38.576790893270676,321.4993553239164
3159407,-43.93024119785998,-21.577308846272622,333.44756907597184,1103.2054443359375,824.0,559.0,24.791603218098544,73,15.845277035073162,240.23256041119384
3159506,-41.38979415305483,-19.4105997769689,485.7435190603137,481.88348388671875,184.0,699.0,54.52045644575901,103,20.759390785800754,388.23657816012485
3159605,-45.68309689820842,-22.23830992310554,349.16626002360135,939.1506958007812,814.0,506.0,35.021921184768004,73,68.3646694009713,211.88790246739268
3159704,-45.997872907315006,-19.562283422466532,285.10215944144875,984.6065673828125,795.0,353.0,20.61685046230735,61,52.73966933589845,52.73966933589845
3159803,-50.27502968033965,-18.988740212962025,2962.6304469211027,458.1334228515625,250.0,407.0,10.80374081033007,637,21.904527494749228,21.904527494749228
3159902,-44.94284884908614,-20.91592367352057,475.86900457181036,967.8931884765625,830.0,280.0,15.065765815430144,103,20.620599204148064,114.58048348623836
3160009,-42.81080829029942,-21.753406683975385,218.02480084821582,600.2825927734375,297.0,545.0,32.20218267521841,46,18.284230468464827,344.9942070093973
3160108,-42.60386370192055,-20.321479286909014,135.08797576557845,526.6666870117188,379.0,331.0,33.0117622372959,30,28.45927733645834,290.71556855698634
3160207,-43.26693154616116,-18.47606960832167,298.2928343322128,876.34423828125,690.0,900.0,45.97354083641696,61,25.105791640724373,199.41250214143193
3160306,-40.277378893204286,-16.501988061603644,494.9139270344749,635.638916015625,362.0,528.0,29.647110096990733,108,40.13300194863187,429.6818238250801
3160405,-45.290970973055984,-20.082635462374878,1124.8518042862415,851.1464233398438,626.0,395.0,17.848184463402376,239,32.34914128365274,32.34914128365274
3160454,-42.661331519624,-15.28597157286969,795.4320294810459,975.72021484375,792.0,622.0,27.97090930124367,168,144.00692471036425,144.00692471036425
3160504,-43.25170805898574,-19.241601213935883,105.94652001094073,621.6956787109375,526.0,231.0,32.87176343353263,23,70.82788051495541,192.05560442396114
3160603,-44.17448742455535,-18.389824154957164,440.13638013601303,632.5591430664062,525.0,564.0,30.100447871071683,93,2.910551941282927,110.06337483475826
3160702,-43.52811240734254,-21.458430661782597,650.0033101951703,845.2569580078125,506.0,657.0,22.030636355790516,144,59.0166718405496,265.34236531740197
3160801,-45.0727624709109,-21.567287361682155,76.11662667803466,987.066650390625,952.0,85.0,12.590734617131814,15,42.983205866642805,165.7358481680424
3160900,-43.97112926106664,-20.626369511905214,105.61374901793897,932.4285888671875,882.0,120.0,11.018947998628729,21,19.85782821023574,180.47675517929517
3160959,-42.028809160911166,-19.52198766303398,57.83857774641365,749.5454711914062,608.0,221.0,37.21415334954963,11,41.481803960181665,322.99096506176016
3161007,-42.905165042374044,-19.906409171569333,727.4047683505341,722.0189819335938,323.0,659.0,27.748385935927764,158,18.980077126966822,244.18719480613797
3161056,-41.44809919211097,-18.568365718289925,166.0989968078211,610.729736328125,447.0,289.0,34.48731516435477,37,44.52310919033996,385.29999736717264
3161106,-44.860648059193046,-15.89841387020252,3304.840686364565,557.0531005859375,459.0,316.0,9.558054328315515,697,1.9750639260818632,1.9750639260818632
3161205,-44.99466212068127,-20.715295719233804,311.102561512962,972.272705078125,840.0,275.0,16.521387986370172,66,42.94851868847872,94.88008699161428
3161304,-49.86011030341517,-19.796871109743982,1135.3020722344518,448.069091796875,377.0,170.0,9.05604679543438,246,15.007339166175086,104.62462138505896
3161403,-42.281950526663486,-20.794247316859703,157.0756308324635,735.5294189453125,556.0,430.0,28.265472505300938,34,75.48978608160662,344.71696746571894
3161502,-42.82209188602925,-20.90871293831507,174.93979709222913,621.5128173828125,389.0,443.0,45.638358831764506,39,32.998619079525426,301.356088534655
3161601,-42.30914245800981,-18.896243806787005,144.4794390220195,438.76666259765625,227.0,642.0,45.54678310828852,30,25.83523935621121,291.401918183025
3161650,-41.366300957274895,-18.916954750253282,273.4690006375313,365.0517272949219,202.0,531.0,38.193668898093925,58,20.715033327424674,390.38964233955477
3161700,-45.54595850121355,-18.176911275582405,2689.5143826911226,738.4370727539062,517.0,463.0,17.368239659085443,572,28.5295730807438,28.5295730807438
3161809,-44.82966968762378,-19.982809866038796,255.9756897157058,737.111083984375,665.0,160.0,11.837878723043238,54,45.09136156432904,70.38657007168798
3161908,-43.32082681248345,-19.816921309334,362.9905780320987,749.5949096679688,613.0,347.0,26.93166478036285,79,52.812204897835166,200.09900328632233
3162005,-45.5958475790727,-21.911676925938572,521.1372015280649,936.7433471679688,808.0,509.0,27.53026930548257,113,65.74048914139296,178.4854446840674
3162104,-46.001425324078404,-19.360546746000118,883.2553726909682,996.8994750976562,771.0,428.0,21.041023462552538,189,38.94823070245675,38.94823070245675
3162203,-46.43795754413436,-20.576843051492734,558.5869554262608,917.1300659179688,672.0,717.0,39.584552535333415,123,9.236991992895112,26.631830256298503
3162252,-44.338011224305376,-16.85976449513787,971.7705448549241,819.1990356445312,531.0,422.0,14.187171461016286,206,52.69346603719745,52.69346603719745
3162302,-45.921124399185544,-21.944587556861755,122.77485299482942,1049.8077392578125,873.0,488.0,35.4121506386618,26,32.641590017579375,176.6729668078328
3162401,-43.89354640330408,-15.908247113090212,1855.1853117430583,652.1943969726562,488.0,413.0,12.024645355811455,391,63.742082627984516,63.742082627984516
3162450,-44.23084918355938,-14.892934222897445,683.3082728511654,661.0,458.0,339.0,15.685437199613801,145,25.860044493279585,25.860044493279585
3162500,-44.27360453848416,-21.26372781306362,1446.9630626682192,1006.076416015625,895.0,351.0,12.696228357144921,314,23.244134865166515,190.86984667188963
3162559,-42.15355906313287,-20.370775048087985,140.91121106315404,920.1481323242188,810.0,361.0,55.5377395453029,27,69.03120966770025,335.52292047564526
3162575,-41.16870576296157,-18.752431176800503,131.86943683866411,356.7930908203125,243.0,234.0,24.05553731620407,29,48.3196371554218,412.72540613145077
3162609,-42.17105835100708,-19.355968047573096,118.85276917368174,297.5199890136719,218.0,268.0,31.42415860791513,25,18.878843962261712,306.118859176409
3162658,-44.525963580024545,-16.55384927125149,408.9439452039078,681.483154296875,584.0,201.0,11.934591928654626,89,50.909255676218606,50.909255676218606
3162708,-41.97608137803606,-15.344456200328205,1942.7300696359016,889.7254638671875,721.0,381.0,17.503646477953243,408,137.08357212387116,216.35732000097744
3162807,-42.77699738376483,-18.514229364272786,474.361026131548,738.2427368164062,567.0,325.0,16.17363850106283,103,71.0187970089843,249.04840170263816
3162906,-43.002984936301495,-21.584107911728303,400.68501953594387,495.25274658203125,309.0,528.0,41.48345370262848,91,43.26318196567525,318.45495155945133
3162922,-44.247646696589115,-20.072101657186312,72.56496933847666,810.7058715820312,736.0,337.0,25.208461337996482,17,3.962823771363043,131.87711173780093
3162948,-46.242712722132595,-20.745473734587588,292.7272628620267,798.078125,677.0,373.0,25.513356090866782,64,7.098991289817149,43.843141910265295
3162955,-43.99173421899547,-19.6963772810687,49.75095043890178,766.6666870117188,699.0,173.0,25.470549492609653,9,12.505955505947263,130.6474848185627
3163003,-42.12442804243214,-18.31645731510268,218.7608443815261,448.2449035644531,257.0,697.0,42.600439726023005,49,59.001229539301576,310.0193863463207
3163102,-44.56421359149948,-19.698412942215448,196.92942348122597,786.780517578125,673.0,294.0,17.703298492369246,41,6.92568798744816,81.25764945328045
3163201,-45.51867849008543,-22.330273765450684,79.76951994840056,921.3809814453125,830.0,474.0,36.19363226186084,21,58.58875174603758,225.28047776322177
3163300,-41.37565571373532,-18.398199091978743,323.28450887370855,407.69696044921875,275.0,500.0,36.118441577145305,66,64.01726452548222,388.7144339665134
3163409,-42.69382184375476,-19.93015974992666,184.7374248802662,343.9473571777344,277.0,183.0,17.485440175904696,38,5.845490013361941,265.882989851521
3163508,-42.66215920006114,-18.24359600286193,330.0993820633739,660.4000244140625,554.0,310.0,20.48142032092078,70,79.15575224294722,252.85203087848618
3163607,-41.77141296213917,-20.01774149866373,54.248754953965545,529.7692260742188,377.0,413.0,53.53407463587707,13,78.06138641687599,360.6115048469249
3163706,-45.03951184522319,-22.11439346628453,54.39345499686897,941.5,892.0,138.0,24.33490788925073,12,50.309007285818026,220.23152299315413
3163805,-42.713923850531636,-20.729883276426897,155.4320900030434,733.25,616.0,222.0,14.193541147596388,32,32.231197082777825,303.13385894315195
3163904,-46.641676710989884,-21.129128289472842,265.1914696972817,1067.857177734375,947.0,208.0,15.689861170426676,56,47.31937971859359,90.0096252107847
3164001,-42.569666209526744,-20.051261406091314,404.59029039926827,331.9659118652344,263.0,283.0,11.948781238712934,88,13.066661687937323,282.4540716924284
3164100,-42.5947493786545,-18.35010942789134,293.06519291736186,581.8125,482.0,253.0,19.042604000027307,64,86.25667776115021,262.360814861284
3164209,-45.406142540715216,-16.390182979141635,2430.491331420839,523.7918090820312,466.0,246.0,6.579625201133057,514,33.79255198315764,33.79255198315764
3164308,-46.513938972374625,-20.18690653876745,2119.571463151835,1042.6241455078125,721.0,755.0,35.73407828510662,463,14.909178717643519,14.909178717643519
3164407,-45.77617074718354,-22.162244206270646,168.55463929101825,875.0,812.0,233.0,19.150760829990265,39,55.749340195929705,202.128842503375
3164431,-42.602657673252,-21.028415139361705,73.03203210420907,828.7647094726562,689.0,343.0,39.14876488356295,17,59.31514150036201,327.34958688169746
3164472,-41.955859002269094,-19.50991767766516,72.20213760621846,695.1875,448.0,498.0,55.95008205630869,16,47.08007363417199,330.379002566127
3164506,-42.5447578711681,-18.061996380245954,507.0113081941381,646.7567749023438,478.0,501.0,25.484233997169603,111,94.99591225434263,260.525382522586
3164605,-45.04317878739556,-20.249631208920395,403.2473336290568,818.2471923828125,724.0,268.0,13.296640570265547,89,63.15979069521059,63.15979069521059
3164704,-47.00471987334376,-20.92185302792171,821.0268139280379,918.8305053710938,760.0,401.0,23.149173855441724,177,54.35395667603729,84.73066753356373
3164803,-43.22365426139518,-19.298623586170336,129.08280753530562,618.3928833007812,488.0,363.0,28.307559601724915,28,69.93175839683161,195.64054696978314
3164902,-45.02608058058699,-22.221854624357835,88.66644820570946,937.0526123046875,906.0,74.0,11.004598203048786,19,38.40431443249668,231.42290597207088
3165008,-44.56047452776268,-20.939750866240626,577.4198406236246,1014.1370849609375,893.0,265.0,15.307663824427479,124,33.53836146385961,145.28856662979373
3165107,-47.128577726127574,-20.785648181585817,280.15162591822445,922.6229248046875,766.0,347.0,20.93238614317754,61,47.83168130736108,83.26450297859081
3165206,-44.96500497491501,-21.73301596428987,377.6478403415531,1030.01220703125,887.0,392.0,30.53649864281877,82,57.94753567949358,187.12047829184598
3165305,-44.4731549328428,-21.664544217714663,385.28307036310434,987.1149291992188,923.0,131.0,10.780878684442484,87,20.88160187614337,209.50789542885377
3165404,-45.8522374314879,-22.78460437413059,270.69261151831597,1429.3809814453125,930.0,885.0,56.45605219689676,63,31.486791463010512,269.81965011131615
3165503,-42.40828674308261,-18.777580857480892,138.0702860597521,779.6666870117188,620.0,279.0,23.917293318838272,30,41.40840063283288,282.37594816567423
3165537,-44.11942986845608,-20.05692983516151,58.17334979958832,868.066650390625,753.0,327.0,40.46075658096131,15,8.614876243420328,142.23764960780818
3165552,-42.15632591156936,-17.623382901555704,537.9380604466423,916.539794921875,646.0,514.0,34.20721116726201,113,96.01181784863402,285.77280433066477
3165560,-42.82552974864829,-20.079857900227623,177.3796743778512,519.8648681640625,280.0,765.0,51.72899767160797,37,4.6674304158379325,258.7915172597628
3165578,-46.21493383775167,-22.558970266031874,148.01249786280096,1483.5758056640625,1358.0,239.0,24.30388398637712,33,71.7304815449323,244.28162091884363
3165602,-42.911361396738656,-21.768958651623947,99.53315268456936,614.4761962890625,561.0,162.0,24.091854841676515,21,21.273810278802816,337.1165561652622
3165701,-43.106073742317584,-20.90294476709737,168.24921099841595,723.0833129882812,625.0,178.0,18.8170246600977,36,16.29553715510269,274.2264572605255
3165800,-46.14129957172878,-22.155252818499132,96.23452950362116,1028.0,851.0,557.0,74.26585091927387,22,30.679392267325163,199.7251870969871
3165909,-43.241877411877795,-17.85521005077577,944.5741102332249,847.4278564453125,674.0,499.0,23.34057940952659,201,23.830581709301246,183.73810137566016
3166006,-43.34752884574868,-20.798756507819636,172.39146673865616,808.2564086914062,684.0,256.0,17.976291961137317,39,12.819304395903215,246.74267699437124
3166105,-43.07842132876263,-18.91298698947546,381.4439553078264,765.8095092773438,592.0,386.0,28.20514820611897,84,76.78883847936976,210.4415100783932
3166204,-43.59749195244072,-21.031869699827713,234.94815276935697,860.5306396484375,756.0,457.0,37.59153004103658,49,21.8939353373344,235.42434104356298
3166303,-42.45894593880192,-20.492436346116467,159.45144749525934,969.8235473632812,757.0,842.0,58.64585825874934,34,47.62177212707449,312.57867235353
3166402,-44.45874594680899,-21.917540412112835,110.9320493452251,1072.5833740234375,1002.0,145.0,18.768746428436362,24,18.660215397545194,233.4176472512579
3166501,-43.20754807361531,-18.38735561946689,219.34150665067136,909.8163452148438,702.0,861.0,44.10245219191845,49,23.65219911287912,201.67080353961202
3166600,-45.77862935590426,-19.3842962642318,328.2688491269946,750.9324340820312,649.0,266.0,17.33495749125833,74,41.30773683620354,41.30773683620354
3166709,-40.26449635722589,-17.7859247694809,212.12615228118375,199.6521759033203,75.0,210.0,12.173028811793282,46,168.54867708361505,486.00843027542476
3166808,-46.653178422612974,-19.157961142464693,1298.3200384043157,964.7857055664062,816.0,418.0,19.569906986787043,280,26.717696203436713,26.717696203436713
3166907,-46.091187674742194,-21.55240891328883,209.47873296681792,865.7021484375,793.0,239.0,20.04854848823839,47,38.5131593316787,132.93063435279439
